Area,Price,BHK_Count,Rate per sqft,Status,Property Type,Locality,Builder Name,RERA Approval,,Socity,Company Name,Flat Type
1015,9133000,0,9007,New,Residential Plot in Vibhor Spring Valley,Sector 35 Sohna,Census Consultant,Approved by RERA,, Vibhor Spr,Vibhor,Plot
1511,13500000,0,9005,New,Residential Plot in Vibhor Spring Valley,Sector 35 Sohna,Census Consultant,Approved by RERA,, Vibhor Spr,Vibhor,Plot
1511,13500000,0,9005,New,Residential Plot in Vibhor Spring Valley,Sector 35 Sohna,Census Consultant,Approved by RERA,, Vibhor Spr,Vibhor,Plot
1015,9133000,0,9007,New,Residential Plot in Vibhor Spring Valley,Sector 35 Sohna,Census Consultant,Approved by RERA,, Vibhor Spr,Vibhor,Plot
1015,9133000,0,9007,New,Residential Plot in Vibhor Spring Valley,Sector 35 Sohna,Census Consultant,Approved by RERA,, Vibhor Spr,Vibhor,Plot
1271,6355000,0,5000,New,Residential Plot in Rambha Corona Greens,Sector 5 Sohna,Census Consultant,Approved by RERA,, Rambha Corona Greens,Rambha,Plot
1330,5880000,0,4421,New,Residential Plot in Rambha Corona Greens,Sector 5 Sohna,Census Consultant,Approved by RERA,, Rambha Corona Greens,Rambha,Plot
1550,12900000,2,8371,Ready to move,2 BHK Apartment in Pareena Coban Residences,Sector 99A,Census Consultant,Not approved by RERA,, Pareena Coban Residences,Pareena,Apartment
1550,12900000,2,8371,Ready to move,2 BHK Apartment in Pareena Coban Residences,Sector 99A,Surendra Realtors,Not approved by RERA,, Pareena Coban Residences,Pareena,Apartment
2352,19600000,4,8371,Ready to move,4 BHK Apartment in Pareena Coban Residences,Sector 99A,Surendra Realtors,Not approved by RERA,, Pareena Coban Residences,Pareena,Apartment
2352,19600000,4,8371,Ready to move,4 BHK Apartment in Pareena Coban Residences,Sector 99A,Rainbow Homz Consultancy,Not approved by RERA,, Pareena Coban Residences,Pareena,Apartment
1997,16700000,3,8371,Ready to move,3 BHK Apartment in Pareena Coban Residences,Sector 99A,Rainbow Homz Consultancy,Not approved by RERA,, Pareena Coban Residences,Pareena,Apartment
1997,16700000,3,8371,Ready to move,3 BHK Apartment in Pareena Coban Residences,Sector 99A,home,Not approved by RERA,, Pareena Coban Residences,Pareena,Apartment
2250,25300000,4,11250,Ready to move,4 BHK Apartment in Bestech Park View Altura,Sector 79,Property In Gurgaon,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2250,25300000,4,11250,Ready to move,4 BHK Apartment in Bestech Park View Altura,Sector 79,properties for sale in Gurgaon,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2150,24100000,3,11250,Ready to move,3 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2150,24100000,3,11250,Ready to move,3 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2050,23000000,3,11250,Ready to move,3 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2050,23000000,3,11250,Ready to move,3 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2015,22600000,3,11250,Ready to move,3 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2015,22600000,3,11250,Ready to move,3 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2675,30000000,4,11250,Ready to move,4 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
2675,30000000,4,11250,Ready to move,4 BHK Apartment in Bestech Park View Altura,Sector 79,Rainbow Homz Consultancy,Not approved by RERA,, Bestech Park View Altura,Bestech,Apartment
3600,28800000,4,8000,Ready to move,4 BHK Independent Floor in Eros Rosewood City,Sector 49,Rainbow Homz Consultancy,Not approved by RERA,, Eros Rosewood City,Eros,Floor
2200,17700000,4,8045,Ready to move,4 BHK Independent Floor in Unitech South City II,Sector 49,Rainbow Homz Consultancy,Not approved by RERA,, Unitech South City II,Unitech,Floor
2800,17200000,4,6142,Ready to move,4 BHK Independent Floor,Sector 57,Rainbow Homz Consultancy,Not approved by RERA,,Outside Socity,Outside,Plot
7749,58500000,0,7555,Resale,Residential Plot,Sector 57,Gurugram Houses,Not approved by RERA,,Outside Socity,Outside,Plot
1611,11600000,0,7222,New,Residential Plot in Paras Ekam Home Paras Ekam Homes,Sector 5 Sohna,Gurugram Houses,Approved by RERA,, Paras Ekam Home Paras Ekam Homes,Paras,Plot
3500,52500000,4,15000,Ready to move,4 BHK Independent Floor in Suncity Township,Sector 54,Gurugram Houses,Not approved by RERA,, Suncity Township,Suncity,Floor
1400,12400000,3,8928,Ready to move,3 BHK Independent Floor in Swastik Swastik Homes - 1,Sector 57,Samar Estate,Not approved by RERA,, Swastik Swastik Homes - 1,Swastik,Floor
1500,13500000,3,9000,Ready to move,3 BHK Independent Floor in SDR SDR Floors - 10,DLF Phase 2,Individual Agent,Not approved by RERA,, SDR SDR Floors - 10,SDR,Floor
1350,5967000,3,4420,Ready to move,3 BHK Apartment in Supertech Hill Crest,Sector 2 Sohna,Dagar Realtech,Not approved by RERA,, Supertech Hill Crest,Supertech,Apartment
1390,6143000,3,4420,Ready to move,3 BHK Apartment in Supertech Hill Crest,Sector 2 Sohna,home,Not approved by RERA,, Supertech Hill Crest,Supertech,Apartment
1820,8044000,3,4420,Ready to move,3 BHK Apartment in Supertech Hill Crest,Sector 2 Sohna,Property In Gurgaon,Not approved by RERA,, Supertech Hill Crest,Supertech,Apartment
1700,7514000,3,4420,Ready to move,3 BHK Apartment in Supertech Hill Crest,Sector 2 Sohna,properties for sale in Gurgaon,Not approved by RERA,, Supertech Hill Crest,Supertech,Apartment
1171,14000000,2,12000,Under Construction,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Yhataw Real Estate Facilitator Pvt Ltd,Approved by RERA,, M3M Antalya Hills ,M3M,Apartment
1138,13600000,2,12000,Under Construction,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Yhataw Real Estate Facilitator Pvt Ltd,Approved by RERA,, M3M Antalya Hills ,M3M,Apartment
1528,18300000,3,12000,Under Construction,3 BHK Apartment in M3M Antalya Hills ,Sector 79,Yhataw Real Estate Facilitator Pvt Ltd,Approved by RERA,, M3M Antalya Hills ,M3M,Apartment
1642,19700000,3,12000,Under Construction,3 BHK Apartment in M3M Antalya Hills ,Sector 79,Upscale Landholdings,Approved by RERA,, M3M Antalya Hills ,M3M,Apartment
1213,14500000,2,12000,Under Construction,2 BHK Apartment in M3M Antalya Hills ,Sector 79,Upscale Landholdings,Approved by RERA,, M3M Antalya Hills ,M3M,Apartment
1518,18200000,3,12000,Under Construction,3 BHK Apartment in M3M Antalya Hills ,Sector 79,Upscale Landholdings,Approved by RERA,, M3M Antalya Hills ,M3M,Apartment
1494,13100000,2,8800,Ready to move,2 BHK Apartment in Godrej Aria,Sector 79,Upscale Landholdings,Not approved by RERA,, Godrej Aria,Godrej,Apartment
2289,20100000,3,8800,Ready to move,3 BHK Apartment in Godrej Aria,Sector 79,Upscale Landholdings,Not approved by RERA,, Godrej Aria,Godrej,Apartment
1351,11800000,2,8800,Ready to move,2 BHK Apartment in Godrej Aria,Sector 79,Upscale Landholdings,Not approved by RERA,, Godrej Aria,Godrej,Apartment
1983,17400000,3,8800,Ready to move,3 BHK Apartment in Godrej Aria,Sector 79,CRS Alliance Pvt Ltd,Not approved by RERA,, Godrej Aria,Godrej,Apartment
1503,13200000,2,8800,Ready to move,2 BHK Apartment in Godrej Aria,Sector 79,CRS Alliance Pvt Ltd,Not approved by RERA,, Godrej Aria,Godrej,Apartment
6297,52400000,0,8333,New,Residential Plot in DLF Alameda,Sector 73,CRS Alliance Pvt Ltd,Not approved by RERA,, DLF Alameda,DLF,Plot
4844,40300000,0,8333,New,Residential Plot in DLF Alameda,Sector 73,CRS Alliance Pvt Ltd,Not approved by RERA,, DLF Alameda,DLF,Plot
6458,53800000,0,8333,New,Residential Plot in DLF Alameda,Sector 73,CRS Alliance Pvt Ltd,Not approved by RERA,, DLF Alameda,DLF,Plot
8988,74800000,0,8333,New,Residential Plot in DLF Alameda,Sector 73,Census Consultant,Not approved by RERA,, DLF Alameda,DLF,Plot
310,1240000,1,4000,Under Construction,1 BHK Apartment in GLS Avenue 51,Sector 92,Census Consultant,Approved by RERA,, GLS Avenue 51,GLS,Apartment
640,2560000,3,4000,Under Construction,3 BHK Apartment in GLS Avenue 51,Sector 92,Census Consultant,Approved by RERA,, GLS Avenue 51,GLS,Apartment
590,2360000,2,4000,Under Construction,2 BHK Apartment in GLS Avenue 51,Sector 92,home,Approved by RERA,, GLS Avenue 51,GLS,Apartment
1243,7953000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Property In Gurgaon,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1248,7985000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,properties for sale in Gurgaon,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1450,9278000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1226,7845000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1224,7832000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1222,7819000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1219,7800000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1217,7787000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1545,10000000,2,6499,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1478,9605000,2,6499,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1192,7627000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1202,7811000,2,6499,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1200,7678000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1199,7672000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1264,8088000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1197,7659000,2,6399,Under Construction,2 BHK Apartment in M3M Sierra 68,Sector 68,Wealthy Walls,Approved by RERA,, M3M Sierra 68,M3M,Apartment
1852,18000000,3,9719,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Wealthy Walls,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1852,18000000,3,9719,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Wealthy Walls,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1692,16500000,3,9751,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Wealthy Walls,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1692,16500000,3,9751,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,home,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1852,18000000,3,9719,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Property In Gurgaon,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1852,18000000,3,9719,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,properties for sale in Gurgaon,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1692,16500000,3,9751,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Investor Homes Solutions,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1692,16500000,3,9751,Under Construction,3 BHK Apartment in Shapoorji Pallonji Joyville Phase 1,Sector 102,Investor Homes Solutions,Approved by RERA,, Shapoorji Pallonji Joyville Phase 1,Shapoorji,Apartment
1650,11100000,3,6727,Ready to move,3 BHK Apartment in Emaar Palm Select,Sector 77,Investor Homes Solutions,Not approved by RERA,, Emaar Palm Select,Emaar,Apartment
2150,34200000,3,15931,Under Construction,3 BHK Apartment in Silverglades Hightown Residences,Sector 28,Investor Homes Solutions,Approved by RERA,, Silverglades Hightown Residences,Silverglades,Apartment
2500,39600000,3,15860,Under Construction,3 BHK Apartment in Silverglades Hightown Residences,Sector 28,Investor Homes Solutions,Approved by RERA,, Silverglades Hightown Residences,Silverglades,Apartment
3300,52500000,4,15935,Under Construction,4 BHK Apartment in Silverglades Hightown Residences,Sector 28,Census Consultant,Approved by RERA,, Silverglades Hightown Residences,Silverglades,Apartment
2700,12500000,3,4629,Ready to move,3 BHK Apartment in Wishfield The Carmine,Sector 50,Census Consultant,Not approved by RERA,, Wishfield The Carm,Wishfield,Apartment
1440,8581000,3,5959,Under Construction,3 BHK Apartment in Signature Global City 37D,Sector 37D,Census Consultant,Approved by RERA,, Signature Global City 37D,Signature,Apartment
1250,7449000,3,5959,Under Construction,3 BHK Apartment in Signature Global City 37D,Sector 37D,Census Consultant,Approved by RERA,, Signature Global City 37D,Signature,Apartment
990,5900000,2,5959,Under Construction,2 BHK Apartment in Signature Global City 37D,Sector 37D,Census Consultant,Approved by RERA,, Signature Global City 37D,Signature,Apartment
1435,6999000,3,4881,Under Construction,3 BHK Apartment in Breez Flora Avenue 33 I,Sector 33 Sohna,Census Consultant,Approved by RERA,, Breez Flora Avenue 33 I,Breez,Apartment
1266,5999000,2,4742,Under Construction,2 BHK Apartment in Breez Flora Avenue 33 I,Sector 33 Sohna,Census Consultant,Approved by RERA,, Breez Flora Avenue 33 I,Breez,Apartment
2441,22500000,2,9217,Ready to move,2 BHK Apartment in Experion Windchants,Sector 112,Census Consultant,Not approved by RERA,, Experion W,Experion,Apartment
1750,12000000,3,6857,Under Construction,3 BHK Apartment in ATS Marigold,Sector 89A,Census Consultant,Approved by RERA,, ATS Marigold,ATS,Apartment
1152,10800000,0,9444,New,Residential Plot in ROF Normanton Park,Sector 36 Sohna,Census Consultant,Approved by RERA,, ROF Normanton Park,ROF,Plot
1593,15000000,0,9444,New,Residential Plot in ROF Normanton Park,Sector 36 Sohna,Shree Ganesh Estate,Approved by RERA,, ROF Normanton Park,ROF,Plot
1614,22000000,0,13692,New,Residential Plot in Pyramid Imperial Estate,Sector 70A,Shree Ganesh Estate,Approved by RERA,, Pyramid Imperial Estate,Pyramid,Plot
786,21400000,0,27388,New,Residential Plot in Pyramid Imperial Estate,Sector 70A,home,Approved by RERA,, Pyramid Imperial Estate,Pyramid,Plot
1613,21400000,0,13329,New,Residential Plot in Pyramid Imperial Estate,Sector 70A,Property In Gurgaon,Approved by RERA,, Pyramid Imperial Estate,Pyramid,Plot
645,2579000,3,3999,Under Construction,3 BHK Apartment in Mahira Homes,Sector 68,properties for sale in Gurgaon,Approved by RERA,, Mahira Homes,Mahira,Apartment
541,2163000,2,3998,Under Construction,2 BHK Apartment in Mahira Homes,Sector 68,Census Consultant,Approved by RERA,, Mahira Homes,Mahira,Apartment
540,2159000,2,3999,Under Construction,2 BHK Apartment in Mahira Homes,Sector 68,Census Consultant,Approved by RERA,, Mahira Homes,Mahira,Apartment
544,2175000,2,3999,Under Construction,2 BHK Apartment in Mahira Homes,Sector 68,ValueBase Realtors,Approved by RERA,, Mahira Homes,Mahira,Apartment
645,2630000,3,4077,Under Construction,3 BHK Apartment in ROF Aalayas Phase 2,Sector 102,ValueBase Realtors,Approved by RERA,, ROF Aalayas Phase 2,ROF,Apartment
642,2566000,3,3998,Under Construction,3 BHK Apartment in Mahira Homes,Sector 68,ValueBase Realtors,Approved by RERA,, Mahira Homes,Mahira,Apartment
570,2343000,2,4111,Under Construction,2 BHK Apartment in MRG Ultimus,Sector 90,ValueBase Realtors,Approved by RERA,, MRG Ultimus,MRG,Apartment
612,2485000,2,4062,Under Construction,2 BHK Apartment in MRG Ultimus,Sector 90,ValueBase Realtors,Approved by RERA,, MRG Ultimus,MRG,Apartment
616,2514000,2,4081,Under Construction,2 BHK Apartment in MRG Ultimus,Sector 90,ValueBase Realtors,Approved by RERA,, MRG Ultimus,MRG,Apartment
613,2492000,2,4066,Under Construction,2 BHK Apartment in MRG Ultimus,Sector 90,ValueBase Realtors,Approved by RERA,, MRG Ultimus,MRG,Apartment
330,1359000,1,4120,Under Construction,1 BHK Apartment in ROF Alante,Sector 108,ValueBase Realtors,Approved by RERA,, ROF Alante,ROF,Apartment
646,2632000,3,4075,Under Construction,3 BHK Apartment in ROF Alante,Sector 108,ValueBase Realtors,Approved by RERA,, ROF Alante,ROF,Apartment
333,1382000,1,4151,Under Construction,1 BHK Apartment in ROF Alante,Sector 108,ValueBase Realtors,Approved by RERA,, ROF Alante,ROF,Apartment
332,1367000,1,4119,Under Construction,1 BHK Apartment in ROF Alante,Sector 108,ValueBase Realtors,Approved by RERA,, ROF Alante,ROF,Apartment
3600,23000000,4,6388,Under Construction,4 BHK Independent Floor in SS Linden,Sector 84,ValueBase Realtors,Approved by RERA,, SS L,SS,Floor
1254,7500000,3,5980,Ready to move,3 BHK Apartment in Sagar Homes,Sector 14,ValueBase Realtors,Not approved by RERA,, Sagar Homes,Sagar,Apartment
1200,7500000,3,6250,Ready to move,3 BHK Apartment in Sagar Homes,Sector 14,ValueBase Realtors,Not approved by RERA,, Sagar Homes,Sagar,Apartment
1300,7450000,3,5730,Ready to move,3 BHK Apartment in Sagar Homes,Sector 14,RAJENDRA SINGH NEGI,Not approved by RERA,, Sagar Homes,Sagar,Apartment
1300,7300000,3,5615,Ready to move,3 BHK Apartment in Sagar Homes,Sector 14,home,Not approved by RERA,, Sagar Homes,Sagar,Apartment
1300,7500000,3,5769,Ready to move,3 BHK Apartment,Sector 14,Property In Gurgaon,Not approved by RERA,,Outside Socity,Outside,Plot
